source,target,topic,similarity,heuristic_relation,relation_label,source_stance,target_stance,source_sentence,target_sentence
240,310,minimum wage,0.7026916742324829,attack,,pro,contra,"Cercetările sugerează că o creștere a salariului minim ar putea avea un mic efect stimulativ asupra economiei, deoarece lucrătorii cu salarii mici își cheltuiesc veniturile suplimentare, crescând cererea și creșterea locurilor de muncă și oferind ajutor în ceea ce privește locurile de muncă. ""","În sectorul de afaceri, preocupările includ creșterea preconizată a costurilor de desfășurare a afacerilor, amenințările la adresa profitabilității, nivelurile în creștere ale șomajului (și cheltuielile guvernamentale mai mari ulterioare pentru beneficiile sociale, creșterea cotelor de impozitare) și posibilele efecte secundare asupra salariilor lucrătorilor mai experimentați care ar putea câștiga deja noul salariu minim legal mai mult sau."
310,319,minimum wage,0.656201958656311,support,,contra,contra,"În sectorul de afaceri, preocupările includ creșterea preconizată a costurilor de desfășurare a afacerilor, amenințările la adresa profitabilității, nivelurile în creștere ale șomajului (și cheltuielile guvernamentale mai mari ulterioare pentru beneficiile sociale, creșterea cotelor de impozitare) și posibilele efecte secundare asupra salariilor lucrătorilor mai experimentați care ar putea câștiga deja noul salariu minim legal mai mult sau.","Pierderile de locuri de muncă ar putea apărea ca urmare a salariilor mai mari care pun o presiune mai mare asupra companiilor, ceea ce ar putea duce la tăierea locurilor de muncă, reducerea orelor de muncă și la alte metode de economisire a banilor companiei."
283,310,minimum wage,0.6561572551727295,support,,contra,contra,"Ar putea dura timp pentru angajatorii cu salarii mici să dezvolte modele de afaceri care să le permită să scape cu mai puțini angajați mai puțin calificați , ceea ce înseamnă că nu vedem imediat efectul total al unei creșteri .","În sectorul de afaceri, preocupările includ creșterea preconizată a costurilor de desfășurare a afacerilor, amenințările la adresa profitabilității, nivelurile în creștere ale șomajului (și cheltuielile guvernamentale mai mari ulterioare pentru beneficiile sociale, creșterea cotelor de impozitare) și posibilele efecte secundare asupra salariilor lucrătorilor mai experimentați care ar putea câștiga deja noul salariu minim legal mai mult sau."
311,329,minimum wage,0.729156494140625,support,,contra,contra,O creștere a salariului minim este pur și simplu o modalitate ineficientă de a ajuta americanii să iasă din sărăcie.,Creșterea salariului minim federal ar dăuna în mod disproporționat celor mai sărace zone ale Statelor Unite.
167,313,minimum wage,0.6694323420524597,attack,,pro,contra,"De exemplu , salariile mai mari tind să reducă cifra de afaceri , astfel încât angajatorii vor economisi la angajarea și formarea de noi angajați .","Din punct de vedere istoric, scepticismul economiștilor își are rădăcinile în îngrijorarea că limitele salariale reduc ocuparea forței de muncă."
315,324,minimum wage,0.7317790985107422,support,,contra,contra,Ideea că salariile nu s-ar ajusta în mod natural și că toată lumea de la acel capăt al grilei salariale nu ar ajunge să facă mai mult este de râs.,"Desigur, acest lucru nu înseamnă că creșterea salariului minim nu ar fi foarte benefică pentru cei care îl câștigă, dar, în cele din urmă, nu îi ajută pe cei care nu au deja un loc de muncă pentru început."
315,318,minimum wage,0.6988012194633484,support,,contra,contra,Ideea că salariile nu s-ar ajusta în mod natural și că toată lumea de la acel capăt al grilei salariale nu ar ajunge să facă mai mult este de râs.,"În mod clar, profesioniștii nu sunt la fel de valoroși ca atunci când au fost începute legile care guvernează salariul minim."
315,331,minimum wage,0.6878117918968201,support,,contra,contra,Ideea că salariile nu s-ar ajusta în mod natural și că toată lumea de la acel capăt al grilei salariale nu ar ajunge să facă mai mult este de râs.,Nu este adevărat: muncitorul obișnuit cu salariul minim nu este un elev de liceu care câștigă bani de buzunar în weekend.
317,327,minimum wage,0.7231459021568298,support,,contra,contra,"Un alt studiu din 2011 al lui Sen, Rybczynski și Van De Waal a constatat că „o creștere cu 10% a salariului minim este corelată în mod semnificativ cu o scădere cu 3-5% a angajării adolescenților”.","James Dorn, PhD, Senior Fellow la Institutul Cato, a declarat că o creștere cu 10% a salariului minim „conduce la o scădere cu 1 până la 3% a angajării lucrătorilor slab calificați” pe termen scurt și „la o scădere mai mare pe termen lung”."
264,317,minimum wage,0.6934179663658142,support,,contra,contra,"El a descoperit că „salariul minim reduce creșterea netă a locurilor de muncă, în primul rând prin efectul său asupra creării de locuri de muncă” și că acele efecte „sunt cele mai pronunțate pentru lucrătorii mai tineri și în industriile cu o proporție mai mare de lucrători cu salarii mici”.","Un alt studiu din 2011 al lui Sen, Rybczynski și Van De Waal a constatat că „o creștere cu 10% a salariului minim este corelată în mod semnificativ cu o scădere cu 3-5% a angajării adolescenților”."
282,318,minimum wage,0.7651870250701904,support,,contra,contra,"Alţii, în special cei cu cele mai scăzute salarii de prelegislare, nu vor putea găsi de lucru.","În mod clar, profesioniștii nu sunt la fel de valoroși ca atunci când au fost începute legile care guvernează salariul minim."
318,324,minimum wage,0.7250248789787292,support,,contra,contra,"În mod clar, profesioniștii nu sunt la fel de valoroși ca atunci când au fost începute legile care guvernează salariul minim.","Desigur, acest lucru nu înseamnă că creșterea salariului minim nu ar fi foarte benefică pentru cei care îl câștigă, dar, în cele din urmă, nu îi ajută pe cei care nu au deja un loc de muncă pentru început."
318,328,minimum wage,0.7229552268981934,support,,contra,contra,"În mod clar, profesioniștii nu sunt la fel de valoroși ca atunci când au fost începute legile care guvernează salariul minim.","Mai puține angajări: dacă afacerile trebuie să plătească salariul minim mai mult angajaților, nu își pot permite să angajeze atât de mulți angajați."
305,319,minimum wage,0.794532299041748,support,,contra,contra,"Costul mai mare al forței de muncă se poate traduce printr-un șomaj mai mare pentru lucrătorii cu calificare scăzută, orele reduse, pierderea beneficiilor, o cerere mai mare de muncă sau chiar prețuri mai mari pentru bunurile pe care le furnizează.","Pierderile de locuri de muncă ar putea apărea ca urmare a salariilor mai mari care pun o presiune mai mare asupra companiilor, ceea ce ar putea duce la tăierea locurilor de muncă, reducerea orelor de muncă și la alte metode de economisire a banilor companiei."
282,320,minimum wage,0.6924697160720825,support,,contra,contra,"Alţii, în special cei cu cele mai scăzute salarii de prelegislare, nu vor putea găsi de lucru.",Adevărul este că legile privind salariul minim blochează tinerii de pe piața muncii.
176,320,minimum wage,0.6896247863769531,attack,,pro,contra,"Această politică este mai orientată împotriva sărăciei decât a salariului minim, deoarece evită subvenționarea lucrătorilor cu venituri mici care sunt întreținute de gospodăriile cu venituri mari (de exemplu, adolescenții care încă locuiesc cu părinții lor).",Adevărul este că legile privind salariul minim blochează tinerii de pe piața muncii.
257,323,minimum wage,0.6930870413780212,support,,contra,contra,"Principalul impact negativ potențial al creșterii salariului minim este pierderea a aproape 500.000 de locuri de muncă, care rezultă într-o scădere de aproximativ 0,3% a ocupării forței de muncă.","Mit: Creșterea salariului minim cu bacșiș federal (2,13 dolari pe oră din 1991) ar duce la pierderea locurilor de muncă în restaurante."
319,323,minimum wage,0.6914917230606079,support,,contra,contra,"Pierderile de locuri de muncă ar putea apărea ca urmare a salariilor mai mari care pun o presiune mai mare asupra companiilor, ceea ce ar putea duce la tăierea locurilor de muncă, reducerea orelor de muncă și la alte metode de economisire a banilor companiei.","Mit: Creșterea salariului minim cu bacșiș federal (2,13 dolari pe oră din 1991) ar duce la pierderea locurilor de muncă în restaurante."
250,325,minimum wage,0.7769578695297241,support,,contra,contra,"De fapt, cele mai actuale cercetări arată că un salariu minim mai mare crește șomajul; cu toate acestea, realitatea economică mai importantă este că un salariu minim mai mare crește costul forței de muncă slab calificate.","Concurența se va intensifica: dacă salariul minim crește, persoanele prea calificate vor lupta pentru poziții cu salariul minim, împingând lucrătorii mai tineri și fără experiență din competiție și răpindu-le oportunitatea de a câștiga experiență și cunoștințe pentru a-și construi un CV și a intra în forța de muncă."
240,325,minimum wage,0.7737269401550293,attack,,pro,contra,"Cercetările sugerează că o creștere a salariului minim ar putea avea un mic efect stimulativ asupra economiei, deoarece lucrătorii cu salarii mici își cheltuiesc veniturile suplimentare, crescând cererea și creșterea locurilor de muncă și oferind ajutor în ceea ce privește locurile de muncă. ""","Concurența se va intensifica: dacă salariul minim crește, persoanele prea calificate vor lupta pentru poziții cu salariul minim, împingând lucrătorii mai tineri și fără experiență din competiție și răpindu-le oportunitatea de a câștiga experiență și cunoștințe pentru a-și construi un CV și a intra în forța de muncă."
221,329,minimum wage,0.6841480731964111,attack,,pro,contra,Sprijinul public pentru o majorare a salariului minim este copleșitor.,Creșterea salariului minim federal ar dăuna în mod disproporționat celor mai sărace zone ale Statelor Unite.
324,331,minimum wage,0.7429687976837158,support,,contra,contra,"Desigur, acest lucru nu înseamnă că creșterea salariului minim nu ar fi foarte benefică pentru cei care îl câștigă, dar, în cele din urmă, nu îi ajută pe cei care nu au deja un loc de muncă pentru început.",Nu este adevărat: muncitorul obișnuit cu salariul minim nu este un elev de liceu care câștigă bani de buzunar în weekend.
1,95,nuclear energy,0.793076753616333,attack,,pro,contra,"În plus, energia nucleară ocupă mult mai puțin spațiu pentru a genera aceeași cantitate de energie pe care o ar face eolianul sau solarul.","Deci energia nucleară , care poate genera doar electricitate , este aproape irelevantă ."
